日付,商品名,カテゴリー,販売商品数,売上,曜日,祝日,最高気温,最低気温,天気,休日フラグ,特異日フラグ,月,季節,イベント有無,長期休みの種類,長期休みフラグ,前週同曜日_売上,売上_移動平均7日,恒常メニュー,シーズンメニュー,商品数
2024-01-10,08 KOPつぶつぶキウイオレンジパイン,スムージー,3.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,1,0,3.0
2024-01-10,02 BA完熟バナナミルク,スムージー,5.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,1,0,5.0
2024-01-10,11 KIWIごろごろキウイ,スムージー,4.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,1,0,4.0
2024-01-10,SS 東京サンセットソーダ,店舗限定,5.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,1,0,5.0
2024-01-10,01 PBA金の房プレミアムバナナミルク,スムージー,9.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,1,0,9.0
2024-01-10,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,7.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,0,1,7.0
2024-01-10,MK100 青島みかん100%生絞りジュース,期間限定100%,26.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,0,1,26.0
2024-01-10,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,62590.0,Wednesday,0,12.3,1.7,晴れ,0,0,1.0,冬,無,該当なし,0,244187.0,124314.0,1,0,2.0
2024-01-11,08 KOPつぶつぶキウイオレンジパイン,スムージー,2.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,2.0
2024-01-11,06 ACAIアサイースムージー,スムージー,1.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,1.0
2024-01-11,05 KBケールバナナ,スムージー,2.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,2.0
2024-01-11,11 KIWIごろごろキウイ,スムージー,2.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,2.0
2024-01-11,13 LLS搾りたてレモンライムソーダ,ソーダ,1.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,1.0
2024-01-11,SS 東京サンセットソーダ,店舗限定,3.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,3.0
2024-01-11,MK100 青島みかん100%生絞りジュース,期間限定100%,18.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,0,1,18.0
2024-01-11,03 STBAつぶつぶいちごバナナミルク,スムージー,6.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,6.0
2024-01-11,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,3.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,3.0
2024-01-11,02 BA完熟バナナミルク,スムージー,6.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,6.0
2024-01-11,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,3.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,0,1,3.0
2024-01-11,01 PBA金の房プレミアムバナナミルク,スムージー,5.0,42702.0,Thursday,0,7.2,1.8,曇り,0,0,1.0,冬,無,該当なし,0,159425.0,107639.3,1,0,5.0
2024-01-12,11 KIWIごろごろキウイ,スムージー,1.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,1.0
2024-01-12,09 BOCベリーベリーオレンジココナッツ,スムージー,1.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,1.0
2024-01-12,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,2.0
2024-01-12,05 KBケールバナナ,スムージー,2.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,2.0
2024-01-12,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,3.0
2024-01-12,07 OP果実たっぷりオレンジパイン,スムージー,2.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,2.0
2024-01-12,04 MIXトロピカルマンゴーミックス,スムージー,3.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,3.0
2024-01-12,SS 東京サンセットソーダ,店舗限定,4.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,4.0
2024-01-12,02 BA完熟バナナミルク,スムージー,7.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,7.0
2024-01-12,06 ACAIアサイースムージー,スムージー,4.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,4.0
2024-01-12,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,7.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,0,1,7.0
2024-01-12,01 PBA金の房プレミアムバナナミルク,スムージー,10.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,10.0
2024-01-12,03 STBAつぶつぶいちごバナナミルク,スムージー,17.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,17.0
2024-01-12,MK100 青島みかん100%生絞りジュース,期間限定100%,15.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,0,1,15.0
2024-01-12,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,3.0,68403.0,Friday,0,13.7,0.1,晴れ,0,0,1.0,冬,無,該当なし,0,117103.0,100682.1,1,0,3.0
2024-01-13,12 LMNゴクゴクレモネードソーダ,ソーダ,5.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,5.0
2024-01-13,11 KIWIごろごろキウイ,スムージー,4.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,4.0
2024-01-13,07 OP果実たっぷりオレンジパイン,スムージー,3.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,3.0
2024-01-13,05 KBケールバナナ,スムージー,2.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,2.0
2024-01-13,13 LLS搾りたてレモンライムソーダ,ソーダ,3.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,3.0
2024-01-13,06 ACAIアサイースムージー,スムージー,3.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,3.0
2024-01-13,08 KOPつぶつぶキウイオレンジパイン,スムージー,7.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,7.0
2024-01-13,MK100 青島みかん100%生絞りジュース,期間限定100%,62.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,0,1,62.0
2024-01-13,01 PBA金の房プレミアムバナナミルク,スムージー,22.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,22.0
2024-01-13,02 BA完熟バナナミルク,スムージー,26.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,26.0
2024-01-13,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,12.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,0,1,12.0
2024-01-13,09 BOCベリーベリーオレンジココナッツ,スムージー,5.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,5.0
2024-01-13,SS 東京サンセットソーダ,店舗限定,10.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,10.0
2024-01-13,04 MIXトロピカルマンゴーミックス,スムージー,9.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,9.0
2024-01-13,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,9.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,9.0
2024-01-13,03 STBAつぶつぶいちごバナナミルク,スムージー,15.0,162071.0,Saturday,0,11.7,1.2,晴れ,1,0,1.0,冬,無,該当なし,0,191950.0,96413.7,1,0,15.0
2024-01-14,11 KIWIごろごろキウイ,スムージー,6.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,6.0
2024-01-14,08 KOPつぶつぶキウイオレンジパイン,スムージー,3.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,3.0
2024-01-14,09 BOCベリーベリーオレンジココナッツ,スムージー,3.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,3.0
2024-01-14,05 KBケールバナナ,スムージー,4.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,4.0
2024-01-14,13 LLS搾りたてレモンライムソーダ,ソーダ,5.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,5.0
2024-01-14,12 LMNゴクゴクレモネードソーダ,ソーダ,7.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,7.0
2024-01-14,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,7.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,7.0
2024-01-14,07 OP果実たっぷりオレンジパイン,スムージー,9.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,9.0
2024-01-14,SS 東京サンセットソーダ,店舗限定,9.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,9.0
2024-01-14,06 ACAIアサイースムージー,スムージー,9.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,9.0
2024-01-14,02 BA完熟バナナミルク,スムージー,23.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,23.0
2024-01-14,03 STBAつぶつぶいちごバナナミルク,スムージー,25.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,25.0
2024-01-14,01 PBA金の房プレミアムバナナミルク,スムージー,31.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,31.0
2024-01-14,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,30.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,0,1,30.0
2024-01-14,MK100 青島みかん100%生絞りジュース,期間限定100%,79.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,0,1,79.0
2024-01-14,04 MIXトロピカルマンゴーミックス,スムージー,9.0,226492.0,Sunday,0,10.5,0.2,晴れ,1,0,1.0,冬,無,該当なし,0,199460.0,100275.4,1,0,9.0
2024-01-17,05 KBケールバナナ,スムージー,2.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,2.0
2024-01-17,07 OP果実たっぷりオレンジパイン,スムージー,2.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,2.0
2024-01-17,12 LMNゴクゴクレモネードソーダ,ソーダ,2.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,2.0
2024-01-17,09 BOCベリーベリーオレンジココナッツ,スムージー,2.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,2.0
2024-01-17,11 KIWIごろごろキウイ,スムージー,1.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,1.0
2024-01-17,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,3.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,3.0
2024-01-17,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,2.0
2024-01-17,06 ACAIアサイースムージー,スムージー,2.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,2.0
2024-01-17,MK100 青島みかん100%生絞りジュース,期間限定100%,16.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,0,1,16.0
2024-01-17,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,6.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,0,1,6.0
2024-01-17,SS 東京サンセットソーダ,店舗限定,7.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,7.0
2024-01-17,01 PBA金の房プレミアムバナナミルク,スムージー,7.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,7.0
2024-01-17,03 STBAつぶつぶいちごバナナミルク,スムージー,10.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,10.0
2024-01-17,08 KOPつぶつぶキウイオレンジパイン,スムージー,3.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,3.0
2024-01-17,04 MIXトロピカルマンゴーミックス,スムージー,3.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,3.0
2024-01-17,02 BA完熟バナナミルク,スムージー,6.0,75670.0,Wednesday,0,12.2,0.8,晴れ,0,0,1.0,冬,無,該当なし,0,62590.0,99138.7,1,0,6.0
2024-01-18,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,2.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,2.0
2024-01-18,12 LMNゴクゴクレモネードソーダ,ソーダ,1.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,1.0
2024-01-18,05 KBケールバナナ,スムージー,1.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,1.0
2024-01-18,SS 東京サンセットソーダ,店舗限定,1.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,1.0
2024-01-18,09 BOCベリーベリーオレンジココナッツ,スムージー,1.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,1.0
2024-01-18,08 KOPつぶつぶキウイオレンジパイン,スムージー,3.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,3.0
2024-01-18,02 BA完熟バナナミルク,スムージー,4.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,4.0
2024-01-18,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,3.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,0,1,3.0
2024-01-18,07 OP果実たっぷりオレンジパイン,スムージー,4.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,4.0
2024-01-18,01 PBA金の房プレミアムバナナミルク,スムージー,5.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,5.0
2024-01-18,03 STBAつぶつぶいちごバナナミルク,スムージー,7.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,7.0
2024-01-18,11 KIWIごろごろキウイ,スムージー,6.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,6.0
2024-01-18,MK100 青島みかん100%生絞りジュース,期間限定100%,25.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,0,1,25.0
2024-01-18,04 MIXトロピカルマンゴーミックス,スムージー,2.0,147189.0,Thursday,0,13.4,2.5,晴れ,0,0,1.0,冬,無,該当なし,0,42702.0,114065.4,1,0,2.0
2024-01-19,SS 東京サンセットソーダ,店舗限定,2.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,2.0
2024-01-19,08 KOPつぶつぶキウイオレンジパイン,スムージー,1.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,1.0
2024-01-19,12 LMNゴクゴクレモネードソーダ,ソーダ,2.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,2.0
2024-01-19,05 KBケールバナナ,スムージー,2.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,2.0
2024-01-19,09 BOCベリーベリーオレンジココナッツ,スムージー,3.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,3.0
2024-01-19,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,2.0
2024-01-19,07 OP果実たっぷりオレンジパイン,スムージー,4.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,4.0
2024-01-19,02 BA完熟バナナミルク,スムージー,6.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,6.0
2024-01-19,03 STBAつぶつぶいちごバナナミルク,スムージー,5.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,5.0
2024-01-19,01 PBA金の房プレミアムバナナミルク,スムージー,8.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,8.0
2024-01-19,04 MIXトロピカルマンゴーミックス,スムージー,8.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,8.0
2024-01-19,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,10.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,0,1,10.0
2024-01-19,MK100 青島みかん100%生絞りジュース,期間限定100%,35.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,0,1,35.0
2024-01-19,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,4.0,232423.0,Friday,0,15.1,7.6,晴れ,0,0,1.0,冬,無,該当なし,0,68403.0,137496.9,1,0,4.0
2024-01-20,07 OP果実たっぷりオレンジパイン,スムージー,3.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,3.0
2024-01-20,12 LMNゴクゴクレモネードソーダ,ソーダ,3.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,3.0
2024-01-20,SS 東京サンセットソーダ,店舗限定,2.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,2.0
2024-01-20,13 LLS搾りたてレモンライムソーダ,ソーダ,2.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,2.0
2024-01-20,05 KBケールバナナ,スムージー,1.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,1.0
2024-01-20,04 MIXトロピカルマンゴーミックス,スムージー,4.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,4.0
2024-01-20,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,4.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,4.0
2024-01-20,09 BOCベリーベリーオレンジココナッツ,スムージー,4.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,4.0
2024-01-20,06 ACAIアサイースムージー,スムージー,3.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,3.0
2024-01-20,VBA ピュアカカオナッツバナナミルク,期間限定スムージー,5.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,0,1,5.0
2024-01-20,03 STBAつぶつぶいちごバナナミルク,スムージー,8.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,8.0
2024-01-20,08 KOPつぶつぶキウイオレンジパイン,スムージー,7.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,7.0
2024-01-20,02 BA完熟バナナミルク,スムージー,11.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,11.0
2024-01-20,01 PBA金の房プレミアムバナナミルク,スムージー,12.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,12.0
2024-01-20,STY  国産つぶつぶいちごミルクヨーグルト,期間限定スムージー,16.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,0,1,16.0
2024-01-20,MK100 青島みかん100%生絞りジュース,期間限定100%,76.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,0,1,76.0
2024-01-20,11 KIWIごろごろキウイ,スムージー,4.0,88008.0,Saturday,0,7.6,4.6,曇り,1,0,1.0,冬,無,該当なし,0,162071.0,126916.4,1,0,4.0
2024-01-21,13 LLS搾りたてレモンライムソーダ,ソーダ,3.0,63647.0,Sunday,0,12.1,4.6,晴れ,1,0,1.0,冬,無,該当なし,0,226492.0,103652.9,1,0,3.0
2024-01-21,14 PGS搾りたてピンクグレープフルーツソーダ,ソーダ,3.0,63647.0,Sunday,0,12.1,4.6,晴れ,1,0,1.0,冬,無,該当なし,0,226492.0,103652.9,1,0,3.0
